Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-March-2012,55.00,55.00,55.00,55.00,55.000000000000000000,50,1,2750.00,50,100.00,0.00,0.00
2-March-2012,55.00,57.00,55.00,56.00,55.800000000000000000,5,5,279.00,3,60.00,2.00,1.00
1-March-2012,57.00,57.35,56.95,56.95,57.000000000000000000,55,6,3135.00,52,94.55,0.40,-0.05
29-February-2012,59.80,59.80,55.50,55.50,55.603097773475314617,1033,218,57438.00,1012,97.97,4.30,-4.30
28-February-2012,56.00,59.50,56.00,56.85,56.553719008264462809,121,47,6843.00,97,80.17,3.50,0.85
27-February-2012,59.00,59.00,56.55,57.00,57.075757575757575757,264,17,15068.00,154,58.33,2.45,-2.00
24-February-2012,60.95,60.95,57.85,57.85,58.540925266903914590,281,85,16450.00,251,89.32,3.10,-3.10
23-February-2012,58.00,59.05,57.20,58.70,58.574692442882249560,569,297,33329.00,528,92.79,1.85,0.70
22-February-2012,58.05,59.40,58.00,59.10,58.544540229885057471,696,47,40747.00,615,88.36,1.40,1.05
21-February-2012,62.10,62.10,58.00,58.10,58.226415094339622641,159,10,9258.00,157,98.74,4.10,-4.00
17-February-2012,60.00,60.45,58.25,59.35,59.429172510518934081,713,18,42373.00,592,83.03,2.20,-0.65
16-February-2012,58.30,59.95,58.30,59.95,59.301369863013698630,511,117,30303.00,423,82.78,1.65,1.65
15-February-2012,60.00,60.00,58.30,58.60,58.915841584158415841,1010,52,59505.00,696,68.91,1.70,-1.40
14-February-2012,58.60,60.40,58.60,60.00,59.444889779559118236,499,26,29663.00,472,94.59,1.80,1.40
13-February-2012,60.00,63.40,57.00,59.80,59.261168384879725085,1164,54,68980.00,693,59.54,6.40,-0.20
10-February-2012,60.20,60.20,58.15,58.45,59.788583509513742071,473,20,28280.00,450,95.14,2.05,-1.75
9-February-2012,56.60,60.00,51.70,59.50,58.577257525083612040,1495,95,87573.00,1180,78.93,8.30,2.90
8-February-2012,60.25,62.00,59.50,60.00,60.060000000000000000,3900,48,234234.00,3616,92.72,2.50,-0.25
7-February-2012,59.60,61.90,57.00,59.80,59.426384511481314723,2221,255,131986.00,1675,75.42,4.90,0.20
6-February-2012,69.00,69.00,58.10,59.60,60.195438521525478047,18722,309,1126979.00,4294,22.94,10.90,-9.40
3-February-2012,58.00,74.10,58.00,70.45,69.430075682790391576,3039,513,210998.00,1822,59.95,16.10,12.45
2-February-2012,58.95,70.00,58.25,64.35,63.953003875968992248,2064,532,131999.00,1541,74.66,11.75,5.40
1-February-2012,55.95,63.80,55.00,58.65,58.790330537740503206,2027,532,119168.00,1548,76.37,8.80,2.70
31-January-2012,52.60,56.95,52.60,53.20,53.138723404255319148,1175,151,62438.00,1100,93.62,4.35,0.60
30-January-2012,55.00,56.25,54.00,55.55,55.140283140283140283,777,284,42844.00,737,94.85,2.25,0.55
27-January-2012,50.05,54.95,50.00,54.00,53.319078947368421052,304,11,16209.00,250,82.24,4.95,3.95
25-January-2012,53.00,54.90,52.55,54.00,53.329341317365269461,167,59,8906.00,162,97.01,2.35,1.00
24-January-2012,54.00,55.00,52.10,54.90,53.852941176470588235,340,92,18310.00,246,72.35,2.90,0.90
23-January-2012,56.95,56.95,53.00,54.60,53.939393939393939393,165,31,8900.00,104,63.03,3.95,-2.35
20-January-2012,54.00,54.00,51.65,51.80,52.516339869281045751,153,80,8035.00,141,92.16,2.35,-2.20
19-January-2012,54.95,55.00,51.55,53.95,53.426621160409556313,293,21,15654.00,190,64.85,3.45,-1.00
