Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-July-2015,565.00,567.25,553.05,560.25,560.672473867595818815,6027,235,3379173.00,3152,52.30,14.20,-4.75
14-July-2015,566.65,567.60,559.10,562.65,563.025131502045587375,1711,89,963336.00,772,45.12,8.50,-4.00
13-July-2015,563.50,567.80,561.00,565.10,564.214220323466585291,3277,291,1848930.00,1366,41.68,6.80,1.60
10-July-2015,560.00,569.50,557.00,560.55,560.566077441077441077,4752,308,2663810.00,2392,50.34,12.50,0.55
9-July-2015,545.00,559.00,543.70,553.05,549.362180874080484638,2311,154,1269576.00,798,34.53,15.30,8.05
8-July-2015,550.00,552.95,542.00,549.70,549.051824431517715494,1891,173,1038257.00,682,36.07,10.95,-0.30
7-July-2015,563.00,564.00,551.00,553.50,556.600934976625584360,2353,160,1309682.00,1500,63.75,13.00,-9.50
6-July-2015,560.00,561.90,546.15,557.35,557.698363692497684470,3239,235,1806385.00,1493,46.09,15.75,-2.65
3-July-2015,572.00,572.00,553.00,554.40,560.861942857142857142,4375,132,2453771.00,2884,65.92,19.00,-17.60
2-July-2015,572.00,572.00,555.00,556.95,562.115466423579459130,3291,167,1849922.00,1235,37.53,17.00,-15.05
1-July-2015,569.95,574.55,555.25,557.50,561.265245043022820800,8019,385,4500786.00,4511,56.25,19.30,-12.45
30-June-2015,584.50,584.50,563.65,574.60,573.819970631424375917,3405,265,1953857.00,1201,35.27,20.85,-9.90
29-June-2015,585.00,591.45,574.00,577.80,582.889136077122728958,5394,409,3144104.00,2285,42.36,17.45,-7.20
26-June-2015,585.00,598.00,585.00,593.95,592.869740212221002561,5466,428,3240626.00,2269,41.51,13.00,8.95
25-June-2015,600.00,604.50,576.60,579.40,591.994479374329090630,6521,434,3860396.00,2212,33.92,27.90,-20.60
24-June-2015,608.00,613.45,590.00,594.05,601.660226687274600721,7764,490,4671290.00,4148,53.43,23.45,-13.95
23-June-2015,589.00,611.55,586.75,605.30,602.828827526384270637,13834,894,8339534.00,5838,42.20,24.80,16.30
22-June-2015,578.00,594.00,578.00,589.75,587.898612244897959183,6125,356,3600879.00,2455,40.08,16.00,11.75
19-June-2015,573.00,598.50,573.00,575.45,588.100838867528836071,22888,1177,13460452.00,10145,44.32,25.50,2.45
18-June-2015,548.20,595.00,543.05,577.40,577.746196833281589568,38652,2149,22331046.00,14838,38.39,51.95,29.20
17-June-2015,538.00,553.00,535.00,549.65,545.959539121114683815,3732,202,2037521.00,2519,67.50,18.00,11.65
16-June-2015,539.95,539.95,530.00,535.90,535.978520286396181384,838,97,449150.00,252,30.07,9.95,-4.05
15-June-2015,537.15,545.70,534.10,535.50,538.833585476550680786,1983,121,1068507.00,1093,55.12,11.60,-1.65
12-June-2015,527.15,541.05,527.15,538.30,534.818548387096774193,744,68,397905.00,371,49.87,13.90,11.15
11-June-2015,528.00,535.30,526.90,528.85,529.390585241730279898,786,127,416101.00,392,49.87,8.40,0.85
10-June-2015,530.00,538.45,516.50,532.35,532.455882352941176470,1700,115,905175.00,634,37.29,21.95,2.35
9-June-2015,523.05,530.00,517.30,524.65,522.106040268456375838,2235,156,1166907.00,1080,48.32,12.70,1.60
8-June-2015,534.00,534.00,522.00,524.60,524.639727775414717141,2351,195,1233428.00,1561,66.40,12.00,-9.40
5-June-2015,535.00,542.35,530.10,533.45,535.732212756159336863,4343,445,2326685.00,1422,32.74,12.25,-1.55
4-June-2015,535.00,544.35,524.00,529.05,532.085365853658536585,4428,483,2356074.00,2500,56.46,20.35,-5.95
3-June-2015,536.80,540.95,503.50,538.30,523.445060710538150202,6671,612,3491902.00,2447,36.68,37.45,1.50
2-June-2015,547.00,547.00,531.10,533.65,539.806382978723404255,3760,437,2029672.00,1186,31.54,15.90,-13.35
1-June-2015,552.00,565.50,539.60,554.45,552.166479910356971346,6247,561,3449384.00,1775,28.41,25.90,2.45
29-May-2015,550.00,561.50,542.00,556.85,551.931673052362707535,3132,346,1728650.00,952,30.40,19.50,6.85
28-May-2015,552.00,565.00,546.95,550.50,557.910084295972525757,3203,305,1786986.00,1135,35.44,18.05,-1.50
27-May-2015,544.85,568.50,544.00,554.95,560.413233458177278401,15219,921,8528929.00,5951,39.10,24.50,10.10
26-May-2015,545.00,551.00,545.00,548.90,549.068498769483182936,2438,192,1338629.00,941,38.60,6.00,3.90
25-May-2015,545.35,551.00,536.65,547.60,545.213526570048309178,3105,309,1692888.00,1867,60.13,14.35,2.25
22-May-2015,549.00,550.00,535.00,547.00,545.376870748299319727,4410,282,2405112.00,2377,53.90,15.00,-2.00
21-May-2015,535.00,558.40,535.00,550.35,549.110906459676358373,15202,873,8347584.00,4798,31.56,23.40,15.35
20-May-2015,515.00,537.00,515.00,535.15,531.938321853475266123,6388,416,3398022.00,3132,49.03,22.00,20.15
19-May-2015,522.25,525.45,515.75,519.55,522.061097256857855361,802,101,418693.00,368,45.89,9.70,-2.70
18-May-2015,515.05,524.00,511.25,520.35,519.802292263610315186,3490,295,1814110.00,2003,57.39,12.75,5.30
15-May-2015,512.45,515.75,508.55,512.05,513.349936143039591315,783,77,401953.00,358,45.72,7.20,-0.40
14-May-2015,504.20,516.00,498.00,513.55,509.354600915099135739,3934,280,2003801.00,1567,39.83,18.00,9.35
13-May-2015,507.50,519.10,495.10,505.45,509.967419045713132089,1134313,800,578462673.00,1124594,99.14,24.00,-2.05
12-May-2015,515.00,516.35,503.75,509.70,508.046833760379139615,103814,322,52742374.00,101241,97.52,12.60,-5.30
11-May-2015,502.85,511.00,490.00,508.95,507.359867330016583747,10251,499,5200946.00,4788,46.71,21.00,6.10
8-May-2015,480.00,491.00,478.95,487.55,486.507648858554954106,4249,945,2067171.00,2214,52.11,12.05,7.55
